nScenarios,pv_mean,pv_std,load_mean,load_std,sol,time,memory
31,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,369.3,53.9,166.59
31,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,346.66,53.4,167.93
31,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,361.8,54.5,166.14
31,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,354.9,56.8,168.71
31,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,364.9,55.1,170.33
31,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,354.83,53.2,167.73
31,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,333.72,55.5,170.12
31,273.975,282.96677734909684,321.0885416666667,172.01928965828202,338.37,55.1,169.03
31,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,334.52,55.6,167.16
31,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,343.98,55.7,166.31
31,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,374.37,54.5,166.18
31,273.809375,280.5631958958196,324.81875,169.09394597413643,351.48,57.7,169.61
31,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,366.81,53.4,166.43
31,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,359.81,54.8,167.37
31,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,369.94,55.1,167.44
31,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,359.75,52.8,168.71
31,273.975,282.96677734909684,321.0885416666667,172.01928965828202,338.37,54.2,168.21
31,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,325.93,55.2,165.39
31,262.66770833333334,270.722787757911,310.025,159.83073859555302,322.21,54.4,166.07
31,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,331.33,53.8,167.99
31,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,360.79,55.2,166.18
31,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,338.62,53.4,165.3
31,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,353.45,57.5,167.01
31,264.95,273.9898732161464,315.43541666666664,165.98518318610968,346.69,54.2,167.84
31,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,356.5,54.7,166.92
31,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,346.62,54.1,168.06
31,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,325.93,54.4,165.78
31,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,342.24,55.6,164.91
31,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,338.35,56.3,168.89
31,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,347.95,56.3,165.84
31,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,378.62,53.8,167.91
31,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,355.47,54.0,168.45
31,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,370.94,54.7,166.43
31,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,363.9,56.5,167.75
31,276.153125,283.889522215188,332.0708333333334,175.54242181774435,374.12,52.9,167.03
31,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,363.86,55.1,169.56
31,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,342.24,53.8,166.2
31,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,333.72,55.3,169.1
31,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,329.91,54.7,166.1
31,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,339.25,56.2,166.03
31,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,369.3,55.3,167.43
31,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,346.66,53.8,168.25
31,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,361.8,56.1,165.49
31,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,354.9,54.1,166.32
31,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,364.9,55.2,168.8
31,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,354.83,53.3,167.48
31,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,333.72,54.8,166.82
32,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,328.84,57.2,168.3
32,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,325.05,58.8,169.34
32,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,334.33,59.8,169.83
32,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,364.07,59.7,167.21
32,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,341.64,58.3,173.1
32,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,356.61,56.9,168.69
32,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,349.79,58.5,168.79
32,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,359.7,57.7,169.08
32,277.45,278.03394576921715,328.87708333333336,168.0694836959595,349.74,56.0,167.5
32,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,328.84,56.7,168.89
32,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,340.51,56.5,171.62
32,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,336.62,57.8,170.33
32,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,346.18,57.8,170.93
32,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,376.81,57.1,168.64
32,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,353.71,57.6,171.31
32,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,369.15,55.8,170.22
32,275.7604166666667,285.176073344451,328.30625,172.74973999769387,362.1,57.5,169.06
32,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,372.31,56.0,171.08
32,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,362.04,57.4,169.53
32,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,340.51,56.7,168.23
32,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,328.07,56.9,172.35
32,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,324.3,57.2,167.26
32,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,333.53,56.8,168.76
32,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,363.23,58.0,168.22
32,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,340.85,57.4,168.62
32,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,355.79,57.7,167.24
32,267.109375,276.2262444831701,318.009375,167.33250398914146,348.99,56.2,169.05
32,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,358.88,56.8,168.49
32,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,348.9,57.3,170.03
32,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,328.07,57.1,171.31
32,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,336.6,58.8,165.95
32,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,332.78,56.9,169.74
32,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,342.19,56.4,169.0
32,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,372.53,55.5,170.72
32,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,349.69,57.4,168.81
32,273.9302083333334,282.16652372010736,327.715625,174.36068598844,365.0,57.8,168.72
32,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,358.01,58.4,168.69
32,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,368.12,57.8,171.41
32,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,357.92,57.6,167.24
32,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,336.6,59.0,169.38
32,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,324.93,57.5,167.12
32,262.66770833333334,270.722787757911,310.025,159.83073859555302,321.21,56.6,171.58
32,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,330.33,59.8,175.6
32,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,359.79,57.6,169.11
32,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,337.62,58.0,169.47
32,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,352.46,57.9,168.37
32,264.95,273.9898732161464,315.43541666666664,165.98518318610968,345.7,58.3,167.72
32,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,355.51,57.7,169.25
32,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,345.62,59.0,170.46
32,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,324.93,56.8,170.01
32,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,332.72,57.4,170.59
32,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,328.91,56.4,170.03
32,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,338.26,57.3,167.7
32,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,368.3,58.3,167.56
32,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,345.67,56.9,170.28
32,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,360.8,56.8,169.39
32,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,353.9,56.8,168.85
32,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,363.91,58.5,167.98
32,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,353.83,56.4,168.14
32,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,332.72,55.1,167.77
32,273.975,282.96677734909684,321.0885416666667,172.01928965828202,337.38,58.2,168.88
32,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,333.53,58.2,170.0
32,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,342.99,56.4,170.58
32,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,373.38,57.1,166.94
32,273.809375,280.5631958958196,324.81875,169.09394597413643,350.48,57.1,169.49
32,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,365.82,58.7,169.54
32,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,358.82,57.2,168.25
32,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,368.94,58.2,170.61
32,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,358.76,56.2,170.1
32,273.975,282.96677734909684,321.0885416666667,172.01928965828202,337.38,56.8,171.31
32,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,324.93,56.6,167.71
32,262.66770833333334,270.722787757911,310.025,159.83073859555302,321.21,57.1,170.42
32,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,330.33,57.7,168.77
32,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,359.79,57.8,168.84
32,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,337.62,56.4,169.88
32,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,352.46,56.8,171.9
32,264.95,273.9898732161464,315.43541666666664,165.98518318610968,345.7,57.3,169.35
32,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,355.51,57.4,169.45
32,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,345.62,56.9,170.53
32,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,324.93,57.4,168.27
32,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,341.25,57.6,167.6
32,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,337.35,59.4,169.08
32,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,346.95,56.8,169.92
32,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,377.62,57.6,170.74
32,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,354.47,57.4,169.66
32,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,369.94,57.6,168.93
32,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,362.9,57.1,166.0
32,276.153125,283.889522215188,332.0708333333334,175.54242181774435,373.12,58.4,169.81
32,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,362.86,56.8,168.71
32,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,341.25,56.4,169.92
32,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,332.72,55.2,170.43
32,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,328.91,58.3,175.48
32,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,338.26,57.0,167.68
32,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,368.3,57.9,168.31
32,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,345.67,57.1,172.4
32,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,360.8,57.1,165.62
32,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,353.9,57.0,170.05
32,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,363.91,57.9,170.34
32,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,353.83,57.4,170.89
32,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,332.72,56.1,168.07
33,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,327.85,60.2,167.99
33,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,324.06,58.8,173.49
33,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,333.34,60.0,171.73
33,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,363.08,58.0,169.16
33,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,340.66,59.0,174.97
33,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,355.62,60.2,172.62
33,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,348.81,58.1,172.63
33,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,358.71,59.1,172.26
33,277.45,278.03394576921715,328.87708333333336,168.0694836959595,348.75,59.0,172.21
33,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,327.85,58.8,173.6
33,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,339.53,59.1,172.76
33,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,335.63,59.6,172.28
33,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,345.19,59.2,173.78
33,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,375.82,58.8,172.78
33,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,352.72,59.5,170.85
33,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,368.16,60.5,169.78
33,275.7604166666667,285.176073344451,328.30625,172.74973999769387,361.12,59.7,169.23
33,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,371.33,58.6,172.29
33,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,361.05,58.9,173.97
33,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,339.53,58.8,172.01
33,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,327.08,59.9,170.89
33,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,323.31,59.8,169.13
33,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,332.54,60.4,172.26
33,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,362.24,58.8,172.8
33,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,339.86,58.7,168.28
33,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,354.8,60.0,171.55
